"geoid","county","state","gender","edulevel","race","estimate"
"47149","Rutherford County","Tennessee","male","hs","others",NA
"47149","Rutherford County","Tennessee","male","somecollege","others",NA
"47149","Rutherford County","Tennessee","male","associate","others",NA
"47149","Rutherford County","Tennessee","male","bachelor","others",NA
"47149","Rutherford County","Tennessee","male","gradprof","others",NA
"47149","Rutherford County","Tennessee","female","total","others",NA
"47149","Rutherford County","Tennessee","female","hs","others",NA
"47149","Rutherford County","Tennessee","female","somecollege","others",NA
"47149","Rutherford County","Tennessee","female","associate","others",NA
"47149","Rutherford County","Tennessee","female","bachelor","others",NA
"47149","Rutherford County","Tennessee","female","gradprof","others",NA
"47149","Rutherford County","Tennessee","all","total","twoormore",NA
"47149","Rutherford County","Tennessee","male","total","twoormore",NA
"47149","Rutherford County","Tennessee","male","hs","twoormore",NA
"47149","Rutherford County","Tennessee","male","somecollege","twoormore",NA
"47149","Rutherford County","Tennessee","male","associate","twoormore",NA
"47149","Rutherford County","Tennessee","male","bachelor","twoormore",NA
"47149","Rutherford County","Tennessee","male","gradprof","twoormore",NA
"47149","Rutherford County","Tennessee","female","total","twoormore",NA
"47149","Rutherford County","Tennessee","female","hs","twoormore",NA
"47149","Rutherford County","Tennessee","female","somecollege","twoormore",NA
"47149","Rutherford County","Tennessee","female","associate","twoormore",NA
"47149","Rutherford County","Tennessee","female","bachelor","twoormore",NA
"47149","Rutherford County","Tennessee","female","gradprof","twoormore",NA
"47149","Rutherford County","Tennessee","all","total","angloexcl",153742
"47149","Rutherford County","Tennessee","male","total","angloexcl",74212
"47149","Rutherford County","Tennessee","male","hs","angloexcl",17893
"47149","Rutherford County","Tennessee","male","somecollege","angloexcl",19051
"47149","Rutherford County","Tennessee","male","associate","angloexcl",5385
"47149","Rutherford County","Tennessee","male","bachelor","angloexcl",16846
"47149","Rutherford County","Tennessee","male","gradprof","angloexcl",6717
"47149","Rutherford County","Tennessee","female","total","angloexcl",79530
"47149","Rutherford County","Tennessee","female","hs","angloexcl",19955
"47149","Rutherford County","Tennessee","female","somecollege","angloexcl",19351
"47149","Rutherford County","Tennessee","female","associate","angloexcl",7924
"47149","Rutherford County","Tennessee","female","bachelor","angloexcl",14669
"47149","Rutherford County","Tennessee","female","gradprof","angloexcl",10194
"47149","Rutherford County","Tennessee","all","total","hispanic",13629
"47149","Rutherford County","Tennessee","male","total","hispanic",7437
"47149","Rutherford County","Tennessee","male","hs","hispanic",2056
"47149","Rutherford County","Tennessee","male","somecollege","hispanic",828
"47149","Rutherford County","Tennessee","male","associate","hispanic",449
"47149","Rutherford County","Tennessee","male","bachelor","hispanic",682
"47149","Rutherford County","Tennessee","male","gradprof","hispanic",582
"47149","Rutherford County","Tennessee","female","total","hispanic",6192
"47149","Rutherford County","Tennessee","female","hs","hispanic",1306
"47149","Rutherford County","Tennessee","female","somecollege","hispanic",449
"47149","Rutherford County","Tennessee","female","associate","hispanic",637
"47149","Rutherford County","Tennessee","female","bachelor","hispanic",1722
"47149","Rutherford County","Tennessee","female","gradprof","hispanic",750
"47155","Sevier County","Tennessee","all","total","anglo",67334
"47155","Sevier County","Tennessee","male","total","anglo",31833
"47155","Sevier County","Tennessee","male","hs","anglo",11180
"47155","Sevier County","Tennessee","male","somecollege","anglo",6271
"47155","Sevier County","Tennessee","male","associate","anglo",1598
"47155","Sevier County","Tennessee","male","bachelor","anglo",4169
"47155","Sevier County","Tennessee","male","gradprof","anglo",1529
"47155","Sevier County","Tennessee","female","total","anglo",35501
"47155","Sevier County","Tennessee","female","hs","anglo",10647
"47155","Sevier County","Tennessee","female","somecollege","anglo",7690
"47155","Sevier County","Tennessee","female","associate","anglo",3112
"47155","Sevier County","Tennessee","female","bachelor","anglo",4976
"47155","Sevier County","Tennessee","female","gradprof","anglo",1984
"47155","Sevier County","Tennessee","all","total","aframer",NA
"47155","Sevier County","Tennessee","male","total","aframer",NA
"47155","Sevier County","Tennessee","male","hs","aframer",NA
"47155","Sevier County","Tennessee","male","somecollege","aframer",NA
"47155","Sevier County","Tennessee","male","associate","aframer",NA
"47155","Sevier County","Tennessee","male","bachelor","aframer",NA
"47155","Sevier County","Tennessee","male","gradprof","aframer",NA
"47155","Sevier County","Tennessee","female","total","aframer",NA
"47155","Sevier County","Tennessee","female","hs","aframer",NA
"47155","Sevier County","Tennessee","female","somecollege","aframer",NA
"47155","Sevier County","Tennessee","female","associate","aframer",NA
"47155","Sevier County","Tennessee","female","bachelor","aframer",NA
"47155","Sevier County","Tennessee","female","gradprof","aframer",NA
"47155","Sevier County","Tennessee","all","total","native",NA
"47155","Sevier County","Tennessee","male","total","native",NA
"47155","Sevier County","Tennessee","male","hs","native",NA
"47155","Sevier County","Tennessee","male","somecollege","native",NA
"47155","Sevier County","Tennessee","male","associate","native",NA
"47155","Sevier County","Tennessee","male","bachelor","native",NA
"47155","Sevier County","Tennessee","male","gradprof","native",NA
"47155","Sevier County","Tennessee","female","total","native",NA
"47155","Sevier County","Tennessee","female","hs","native",NA
"47155","Sevier County","Tennessee","female","somecollege","native",NA
"47155","Sevier County","Tennessee","female","associate","native",NA
"47155","Sevier County","Tennessee","female","bachelor","native",NA
"47155","Sevier County","Tennessee","female","gradprof","native",NA
"47155","Sevier County","Tennessee","all","total","asian",NA
"47155","Sevier County","Tennessee","male","total","asian",NA
"47155","Sevier County","Tennessee","male","hs","asian",NA
"47155","Sevier County","Tennessee","male","somecollege","asian",NA
"47155","Sevier County","Tennessee","male","associate","asian",NA
"47155","Sevier County","Tennessee","male","bachelor","asian",NA
"47155","Sevier County","Tennessee","male","gradprof","asian",NA
"47155","Sevier County","Tennessee","female","total","asian",NA
"47155","Sevier County","Tennessee","female","hs","asian",NA
"47155","Sevier County","Tennessee","female","somecollege","asian",NA
"47155","Sevier County","Tennessee","female","associate","asian",NA
"47155","Sevier County","Tennessee","female","bachelor","asian",NA
"47155","Sevier County","Tennessee","female","gradprof","asian",NA
"47155","Sevier County","Tennessee","all","total","hawpac",NA
"47155","Sevier County","Tennessee","male","total","hawpac",NA
"47155","Sevier County","Tennessee","male","hs","hawpac",NA
"47155","Sevier County","Tennessee","male","somecollege","hawpac",NA
"47155","Sevier County","Tennessee","male","associate","hawpac",NA
"47155","Sevier County","Tennessee","male","bachelor","hawpac",NA
"47155","Sevier County","Tennessee","male","gradprof","hawpac",NA
"47155","Sevier County","Tennessee","female","total","hawpac",NA
"47155","Sevier County","Tennessee","female","hs","hawpac",NA
"47155","Sevier County","Tennessee","female","somecollege","hawpac",NA
"47155","Sevier County","Tennessee","female","associate","hawpac",NA
"47155","Sevier County","Tennessee","female","bachelor","hawpac",NA
"47155","Sevier County","Tennessee","female","gradprof","hawpac",NA
"47155","Sevier County","Tennessee","all","total","others",NA
"47155","Sevier County","Tennessee","male","total","others",NA
"47155","Sevier County","Tennessee","male","hs","others",NA
"47155","Sevier County","Tennessee","male","somecollege","others",NA
"47155","Sevier County","Tennessee","male","associate","others",NA
"47155","Sevier County","Tennessee","male","bachelor","others",NA
"47155","Sevier County","Tennessee","male","gradprof","others",NA
"47155","Sevier County","Tennessee","female","total","others",NA
"47155","Sevier County","Tennessee","female","hs","others",NA
"47155","Sevier County","Tennessee","female","somecollege","others",NA
"47155","Sevier County","Tennessee","female","associate","others",NA
"47155","Sevier County","Tennessee","female","bachelor","others",NA
"47155","Sevier County","Tennessee","female","gradprof","others",NA
"47155","Sevier County","Tennessee","all","total","twoormore",NA
"47155","Sevier County","Tennessee","male","total","twoormore",NA
"47155","Sevier County","Tennessee","male","hs","twoormore",NA
"47155","Sevier County","Tennessee","male","somecollege","twoormore",NA
"47155","Sevier County","Tennessee","male","associate","twoormore",NA
"47155","Sevier County","Tennessee","male","bachelor","twoormore",NA
"47155","Sevier County","Tennessee","male","gradprof","twoormore",NA
"47155","Sevier County","Tennessee","female","total","twoormore",NA
"47155","Sevier County","Tennessee","female","hs","twoormore",NA
"47155","Sevier County","Tennessee","female","somecollege","twoormore",NA
"47155","Sevier County","Tennessee","female","associate","twoormore",NA
"47155","Sevier County","Tennessee","female","bachelor","twoormore",NA
"47155","Sevier County","Tennessee","female","gradprof","twoormore",NA
"47155","Sevier County","Tennessee","all","total","angloexcl",65190
"47155","Sevier County","Tennessee","male","total","angloexcl",30930
"47155","Sevier County","Tennessee","male","hs","angloexcl",10750
"47155","Sevier County","Tennessee","male","somecollege","angloexcl",6211
"47155","Sevier County","Tennessee","male","associate","angloexcl",1598
"47155","Sevier County","Tennessee","male","bachelor","angloexcl",4123
"47155","Sevier County","Tennessee","male","gradprof","angloexcl",1529
"47155","Sevier County","Tennessee","female","total","angloexcl",34260
"47155","Sevier County","Tennessee","female","hs","angloexcl",10331
"47155","Sevier County","Tennessee","female","somecollege","angloexcl",7364
"47155","Sevier County","Tennessee","female","associate","angloexcl",3112
"47155","Sevier County","Tennessee","female","bachelor","angloexcl",4976
"47155","Sevier County","Tennessee","female","gradprof","angloexcl",1984
"47155","Sevier County","Tennessee","all","total","hispanic",NA
"47155","Sevier County","Tennessee","male","total","hispanic",NA
"47155","Sevier County","Tennessee","male","hs","hispanic",NA
"47155","Sevier County","Tennessee","male","somecollege","hispanic",NA
"47155","Sevier County","Tennessee","male","associate","hispanic",NA
"47155","Sevier County","Tennessee","male","bachelor","hispanic",NA
"47155","Sevier County","Tennessee","male","gradprof","hispanic",NA
"47155","Sevier County","Tennessee","female","total","hispanic",NA
"47155","Sevier County","Tennessee","female","hs","hispanic",NA
"47155","Sevier County","Tennessee","female","somecollege","hispanic",NA
"47155","Sevier County","Tennessee","female","associate","hispanic",NA
"47155","Sevier County","Tennessee","female","bachelor","hispanic",NA
"47155","Sevier County","Tennessee","female","gradprof","hispanic",NA
"47157","Shelby County","Tennessee","all","total","anglo",261651
"47157","Shelby County","Tennessee","male","total","anglo",126023
"47157","Shelby County","Tennessee","male","hs","anglo",22606
"47157","Shelby County","Tennessee","male","somecollege","anglo",26284
"47157","Shelby County","Tennessee","male","associate","anglo",7261
"47157","Shelby County","Tennessee","male","bachelor","anglo",31588
"47157","Shelby County","Tennessee","male","gradprof","anglo",22961
"47157","Shelby County","Tennessee","female","total","anglo",135628
"47157","Shelby County","Tennessee","female","hs","anglo",24967
"47157","Shelby County","Tennessee","female","somecollege","anglo",25797
"47157","Shelby County","Tennessee","female","associate","anglo",7686
"47157","Shelby County","Tennessee","female","bachelor","anglo",39501
"47157","Shelby County","Tennessee","female","gradprof","anglo",24845
"47157","Shelby County","Tennessee","all","total","aframer",321714
"47157","Shelby County","Tennessee","male","total","aframer",139649
"47157","Shelby County","Tennessee","male","hs","aframer",50651
"47157","Shelby County","Tennessee","male","somecollege","aframer",32345
"47157","Shelby County","Tennessee","male","associate","aframer",7321
"47157","Shelby County","Tennessee","male","bachelor","aframer",14073
"47157","Shelby County","Tennessee","male","gradprof","aframer",6339
"47157","Shelby County","Tennessee","female","total","aframer",182065
"47157","Shelby County","Tennessee","female","hs","aframer",50679
"47157","Shelby County","Tennessee","female","somecollege","aframer",49249
"47157","Shelby County","Tennessee","female","associate","aframer",13451
"47157","Shelby County","Tennessee","female","bachelor","aframer",26356
"47157","Shelby County","Tennessee","female","gradprof","aframer",17360
"47157","Shelby County","Tennessee","all","total","native",NA
"47157","Shelby County","Tennessee","male","total","native",NA
"47157","Shelby County","Tennessee","male","hs","native",NA
"47157","Shelby County","Tennessee","male","somecollege","native",NA
"47157","Shelby County","Tennessee","male","associate","native",NA
"47157","Shelby County","Tennessee","male","bachelor","native",NA
"47157","Shelby County","Tennessee","male","gradprof","native",NA
"47157","Shelby County","Tennessee","female","total","native",NA
"47157","Shelby County","Tennessee","female","hs","native",NA
"47157","Shelby County","Tennessee","female","somecollege","native",NA
"47157","Shelby County","Tennessee","female","associate","native",NA
"47157","Shelby County","Tennessee","female","bachelor","native",NA
"47157","Shelby County","Tennessee","female","gradprof","native",NA
"47157","Shelby County","Tennessee","all","total","asian",17848
"47157","Shelby County","Tennessee","male","total","asian",8708
"47157","Shelby County","Tennessee","male","hs","asian",915
"47157","Shelby County","Tennessee","male","somecollege","asian",994
"47157","Shelby County","Tennessee","male","associate","asian",246
"47157","Shelby County","Tennessee","male","bachelor","asian",1563
"47157","Shelby County","Tennessee","male","gradprof","asian",3592
"47157","Shelby County","Tennessee","female","total","asian",9140
"47157","Shelby County","Tennessee","female","hs","asian",1648
"47157","Shelby County","Tennessee","female","somecollege","asian",1172
"47157","Shelby County","Tennessee","female","associate","asian",219
"47157","Shelby County","Tennessee","female","bachelor","asian",1500
"47157","Shelby County","Tennessee","female","gradprof","asian",2658
"47157","Shelby County","Tennessee","all","total","hawpac",NA
"47157","Shelby County","Tennessee","male","total","hawpac",NA
"47157","Shelby County","Tennessee","male","hs","hawpac",NA
"47157","Shelby County","Tennessee","male","somecollege","hawpac",NA
"47157","Shelby County","Tennessee","male","associate","hawpac",NA
"47157","Shelby County","Tennessee","male","bachelor","hawpac",NA
"47157","Shelby County","Tennessee","male","gradprof","hawpac",NA
"47157","Shelby County","Tennessee","female","total","hawpac",NA
"47157","Shelby County","Tennessee","female","hs","hawpac",NA
"47157","Shelby County","Tennessee","female","somecollege","hawpac",NA
"47157","Shelby County","Tennessee","female","associate","hawpac",NA
"47157","Shelby County","Tennessee","female","bachelor","hawpac",NA
"47157","Shelby County","Tennessee","female","gradprof","hawpac",NA
"47157","Shelby County","Tennessee","all","total","others",10554
"47157","Shelby County","Tennessee","male","total","others",5927
"47157","Shelby County","Tennessee","male","hs","others",716
"47157","Shelby County","Tennessee","male","somecollege","others",808
"47157","Shelby County","Tennessee","male","associate","others",0
"47157","Shelby County","Tennessee","male","bachelor","others",629
"47157","Shelby County","Tennessee","male","gradprof","others",82
"47157","Shelby County","Tennessee","female","total","others",4627
"47157","Shelby County","Tennessee","female","hs","others",946
"47157","Shelby County","Tennessee","female","somecollege","others",227
"47157","Shelby County","Tennessee","female","associate","others",285
"47157","Shelby County","Tennessee","female","bachelor","others",690
"47157","Shelby County","Tennessee","female","gradprof","others",375
"47157","Shelby County","Tennessee","all","total","twoormore",NA
"47157","Shelby County","Tennessee","male","total","twoormore",NA
"47157","Shelby County","Tennessee","male","hs","twoormore",NA
"47157","Shelby County","Tennessee","male","somecollege","twoormore",NA
"47157","Shelby County","Tennessee","male","associate","twoormore",NA
"47157","Shelby County","Tennessee","male","bachelor","twoormore",NA
"47157","Shelby County","Tennessee","male","gradprof","twoormore",NA
"47157","Shelby County","Tennessee","female","total","twoormore",NA
"47157","Shelby County","Tennessee","female","hs","twoormore",NA
"47157","Shelby County","Tennessee","female","somecollege","twoormore",NA
"47157","Shelby County","Tennessee","female","associate","twoormore",NA
"47157","Shelby County","Tennessee","female","bachelor","twoormore",NA
"47157","Shelby County","Tennessee","female","gradprof","twoormore",NA
"47157","Shelby County","Tennessee","all","total","angloexcl",244870
"47157","Shelby County","Tennessee","male","total","angloexcl",116910
"47157","Shelby County","Tennessee","male","hs","angloexcl",19341
"47157","Shelby County","Tennessee","male","somecollege","angloexcl",25670
"47157","Shelby County","Tennessee","male","associate","angloexcl",6660
"47157","Shelby County","Tennessee","male","bachelor","angloexcl",31235
"47157","Shelby County","Tennessee","male","gradprof","angloexcl",22577
"47157","Shelby County","Tennessee","female","total","angloexcl",127960
"47157","Shelby County","Tennessee","female","hs","angloexcl",22938
"47157","Shelby County","Tennessee","female","somecollege","angloexcl",24886
"47157","Shelby County","Tennessee","female","associate","angloexcl",7474
"47157","Shelby County","Tennessee","female","bachelor","angloexcl",38499
"47157","Shelby County","Tennessee","female","gradprof","angloexcl",24076
"47157","Shelby County","Tennessee","all","total","hispanic",28935
"47157","Shelby County","Tennessee","male","total","hispanic",15760
"47157","Shelby County","Tennessee","male","hs","hispanic",4104
"47157","Shelby County","Tennessee","male","somecollege","hispanic",1296
"47157","Shelby County","Tennessee","male","associate","hispanic",601
"47157","Shelby County","Tennessee","male","bachelor","hispanic",1219
"47157","Shelby County","Tennessee","male","gradprof","hispanic",466
"47157","Shelby County","Tennessee","female","total","hispanic",13175
"47157","Shelby County","Tennessee","female","hs","hispanic",3064
"47157","Shelby County","Tennessee","female","somecollege","hispanic",1636
"47157","Shelby County","Tennessee","female","associate","hispanic",263
"47157","Shelby County","Tennessee","female","bachelor","hispanic",1782
"47157","Shelby County","Tennessee","female","gradprof","hispanic",1078
"47163","Sullivan County","Tennessee","all","total","anglo",111165
"47163","Sullivan County","Tennessee","male","total","anglo",53112
"47163","Sullivan County","Tennessee","male","hs","anglo",13732
"47163","Sullivan County","Tennessee","male","somecollege","anglo",11257
"47163","Sullivan County","Tennessee","male","associate","anglo",3577
"47163","Sullivan County","Tennessee","male","bachelor","anglo",9038
"47163","Sullivan County","Tennessee","male","gradprof","anglo",4644
"47163","Sullivan County","Tennessee","female","total","anglo",58053
"47163","Sullivan County","Tennessee","female","hs","anglo",15900
"47163","Sullivan County","Tennessee","female","somecollege","anglo",12120
"47163","Sullivan County","Tennessee","female","associate","anglo",5236
"47163","Sullivan County","Tennessee","female","bachelor","anglo",9286
"47163","Sullivan County","Tennessee","female","gradprof","anglo",6403
"47163","Sullivan County","Tennessee","all","total","aframer",NA
"47163","Sullivan County","Tennessee","male","total","aframer",NA
"47163","Sullivan County","Tennessee","male","hs","aframer",NA
"47163","Sullivan County","Tennessee","male","somecollege","aframer",NA
"47163","Sullivan County","Tennessee","male","associate","aframer",NA
"47163","Sullivan County","Tennessee","male","bachelor","aframer",NA
"47163","Sullivan County","Tennessee","male","gradprof","aframer",NA
"47163","Sullivan County","Tennessee","female","total","aframer",NA
"47163","Sullivan County","Tennessee","female","hs","aframer",NA
"47163","Sullivan County","Tennessee","female","somecollege","aframer",NA
"47163","Sullivan County","Tennessee","female","associate","aframer",NA
"47163","Sullivan County","Tennessee","female","bachelor","aframer",NA
"47163","Sullivan County","Tennessee","female","gradprof","aframer",NA
"47163","Sullivan County","Tennessee","all","total","native",NA
"47163","Sullivan County","Tennessee","male","total","native",NA
"47163","Sullivan County","Tennessee","male","hs","native",NA
"47163","Sullivan County","Tennessee","male","somecollege","native",NA
"47163","Sullivan County","Tennessee","male","associate","native",NA
"47163","Sullivan County","Tennessee","male","bachelor","native",NA
"47163","Sullivan County","Tennessee","male","gradprof","native",NA
"47163","Sullivan County","Tennessee","female","total","native",NA
"47163","Sullivan County","Tennessee","female","hs","native",NA
"47163","Sullivan County","Tennessee","female","somecollege","native",NA
"47163","Sullivan County","Tennessee","female","associate","native",NA
"47163","Sullivan County","Tennessee","female","bachelor","native",NA
"47163","Sullivan County","Tennessee","female","gradprof","native",NA
"47163","Sullivan County","Tennessee","all","total","asian",NA
"47163","Sullivan County","Tennessee","male","total","asian",NA
"47163","Sullivan County","Tennessee","male","hs","asian",NA
"47163","Sullivan County","Tennessee","male","somecollege","asian",NA
"47163","Sullivan County","Tennessee","male","associate","asian",NA
"47163","Sullivan County","Tennessee","male","bachelor","asian",NA
"47163","Sullivan County","Tennessee","male","gradprof","asian",NA
"47163","Sullivan County","Tennessee","female","total","asian",NA
"47163","Sullivan County","Tennessee","female","hs","asian",NA
"47163","Sullivan County","Tennessee","female","somecollege","asian",NA
"47163","Sullivan County","Tennessee","female","associate","asian",NA
"47163","Sullivan County","Tennessee","female","bachelor","asian",NA
"47163","Sullivan County","Tennessee","female","gradprof","asian",NA
"47163","Sullivan County","Tennessee","all","total","hawpac",NA
"47163","Sullivan County","Tennessee","male","total","hawpac",NA
"47163","Sullivan County","Tennessee","male","hs","hawpac",NA
"47163","Sullivan County","Tennessee","male","somecollege","hawpac",NA
"47163","Sullivan County","Tennessee","male","associate","hawpac",NA
"47163","Sullivan County","Tennessee","male","bachelor","hawpac",NA
"47163","Sullivan County","Tennessee","male","gradprof","hawpac",NA
"47163","Sullivan County","Tennessee","female","total","hawpac",NA
"47163","Sullivan County","Tennessee","female","hs","hawpac",NA
"47163","Sullivan County","Tennessee","female","somecollege","hawpac",NA
"47163","Sullivan County","Tennessee","female","associate","hawpac",NA
"47163","Sullivan County","Tennessee","female","bachelor","hawpac",NA
"47163","Sullivan County","Tennessee","female","gradprof","hawpac",NA
"47163","Sullivan County","Tennessee","all","total","others",NA
"47163","Sullivan County","Tennessee","male","total","others",NA
"47163","Sullivan County","Tennessee","male","hs","others",NA
"47163","Sullivan County","Tennessee","male","somecollege","others",NA
"47163","Sullivan County","Tennessee","male","associate","others",NA
"47163","Sullivan County","Tennessee","male","bachelor","others",NA
"47163","Sullivan County","Tennessee","male","gradprof","others",NA
"47163","Sullivan County","Tennessee","female","total","others",NA
"47163","Sullivan County","Tennessee","female","hs","others",NA
"47163","Sullivan County","Tennessee","female","somecollege","others",NA
"47163","Sullivan County","Tennessee","female","associate","others",NA
"47163","Sullivan County","Tennessee","female","bachelor","others",NA
"47163","Sullivan County","Tennessee","female","gradprof","others",NA
"47163","Sullivan County","Tennessee","all","total","twoormore",NA
"47163","Sullivan County","Tennessee","male","total","twoormore",NA
"47163","Sullivan County","Tennessee","male","hs","twoormore",NA
"47163","Sullivan County","Tennessee","male","somecollege","twoormore",NA
"47163","Sullivan County","Tennessee","male","associate","twoormore",NA
"47163","Sullivan County","Tennessee","male","bachelor","twoormore",NA
"47163","Sullivan County","Tennessee","male","gradprof","twoormore",NA
"47163","Sullivan County","Tennessee","female","total","twoormore",NA
"47163","Sullivan County","Tennessee","female","hs","twoormore",NA
"47163","Sullivan County","Tennessee","female","somecollege","twoormore",NA
"47163","Sullivan County","Tennessee","female","associate","twoormore",NA
"47163","Sullivan County","Tennessee","female","bachelor","twoormore",NA
"47163","Sullivan County","Tennessee","female","gradprof","twoormore",NA
"47163","Sullivan County","Tennessee","all","total","angloexcl",110241
"47163","Sullivan County","Tennessee","male","total","angloexcl",52517
"47163","Sullivan County","Tennessee","male","hs","angloexcl",13622
"47163","Sullivan County","Tennessee","male","somecollege","angloexcl",11153
"47163","Sullivan County","Tennessee","male","associate","angloexcl",3497
"47163","Sullivan County","Tennessee","male","bachelor","angloexcl",8951
"47163","Sullivan County","Tennessee","male","gradprof","angloexcl",4593
"47163","Sullivan County","Tennessee","female","total","angloexcl",57724
"47163","Sullivan County","Tennessee","female","hs","angloexcl",15733
"47163","Sullivan County","Tennessee","female","somecollege","angloexcl",12084
"47163","Sullivan County","Tennessee","female","associate","angloexcl",5236
"47163","Sullivan County","Tennessee","female","bachelor","angloexcl",9245
"47163","Sullivan County","Tennessee","female","gradprof","angloexcl",6360
"47163","Sullivan County","Tennessee","all","total","hispanic",NA
"47163","Sullivan County","Tennessee","male","total","hispanic",NA
"47163","Sullivan County","Tennessee","male","hs","hispanic",NA
"47163","Sullivan County","Tennessee","male","somecollege","hispanic",NA
"47163","Sullivan County","Tennessee","male","associate","hispanic",NA
"47163","Sullivan County","Tennessee","male","bachelor","hispanic",NA
"47163","Sullivan County","Tennessee","male","gradprof","hispanic",NA
"47163","Sullivan County","Tennessee","female","total","hispanic",NA
"47163","Sullivan County","Tennessee","female","hs","hispanic",NA
"47163","Sullivan County","Tennessee","female","somecollege","hispanic",NA
"47163","Sullivan County","Tennessee","female","associate","hispanic",NA
"47163","Sullivan County","Tennessee","female","bachelor","hispanic",NA
"47163","Sullivan County","Tennessee","female","gradprof","hispanic",NA
"47165","Sumner County","Tennessee","all","total","anglo",115565
"47165","Sumner County","Tennessee","male","total","anglo",54822
"47165","Sumner County","Tennessee","male","hs","anglo",16560
"47165","Sumner County","Tennessee","male","somecollege","anglo",9491
"47165","Sumner County","Tennessee","male","associate","anglo",3847
"47165","Sumner County","Tennessee","male","bachelor","anglo",11184
"47165","Sumner County","Tennessee","male","gradprof","anglo",5548
"47165","Sumner County","Tennessee","female","total","anglo",60743
"47165","Sumner County","Tennessee","female","hs","anglo",15283
"47165","Sumner County","Tennessee","female","somecollege","anglo",14733
"47165","Sumner County","Tennessee","female","associate","anglo",6148
"47165","Sumner County","Tennessee","female","bachelor","anglo",12301
"47165","Sumner County","Tennessee","female","gradprof","anglo",5311
"47165","Sumner County","Tennessee","all","total","aframer",9378
"47165","Sumner County","Tennessee","male","total","aframer",4246
"47165","Sumner County","Tennessee","male","hs","aframer",984
"47165","Sumner County","Tennessee","male","somecollege","aframer",743
"47165","Sumner County","Tennessee","male","associate","aframer",98
"47165","Sumner County","Tennessee","male","bachelor","aframer",910
"47165","Sumner County","Tennessee","male","gradprof","aframer",528
"47165","Sumner County","Tennessee","female","total","aframer",5132
"47165","Sumner County","Tennessee","female","hs","aframer",979
"47165","Sumner County","Tennessee","female","somecollege","aframer",577
"47165","Sumner County","Tennessee","female","associate","aframer",577
"47165","Sumner County","Tennessee","female","bachelor","aframer",1821
"47165","Sumner County","Tennessee","female","gradprof","aframer",853
"47165","Sumner County","Tennessee","all","total","native",NA
"47165","Sumner County","Tennessee","male","total","native",NA
"47165","Sumner County","Tennessee","male","hs","native",NA
"47165","Sumner County","Tennessee","male","somecollege","native",NA
"47165","Sumner County","Tennessee","male","associate","native",NA
"47165","Sumner County","Tennessee","male","bachelor","native",NA
"47165","Sumner County","Tennessee","male","gradprof","native",NA
"47165","Sumner County","Tennessee","female","total","native",NA
"47165","Sumner County","Tennessee","female","hs","native",NA
"47165","Sumner County","Tennessee","female","somecollege","native",NA
"47165","Sumner County","Tennessee","female","associate","native",NA
"47165","Sumner County","Tennessee","female","bachelor","native",NA
"47165","Sumner County","Tennessee","female","gradprof","native",NA
"47165","Sumner County","Tennessee","all","total","asian",NA
"47165","Sumner County","Tennessee","male","total","asian",NA
"47165","Sumner County","Tennessee","male","hs","asian",NA
"47165","Sumner County","Tennessee","male","somecollege","asian",NA
"47165","Sumner County","Tennessee","male","associate","asian",NA
"47165","Sumner County","Tennessee","male","bachelor","asian",NA
"47165","Sumner County","Tennessee","male","gradprof","asian",NA
"47165","Sumner County","Tennessee","female","total","asian",NA
"47165","Sumner County","Tennessee","female","hs","asian",NA
"47165","Sumner County","Tennessee","female","somecollege","asian",NA
"47165","Sumner County","Tennessee","female","associate","asian",NA
"47165","Sumner County","Tennessee","female","bachelor","asian",NA
"47165","Sumner County","Tennessee","female","gradprof","asian",NA
"47165","Sumner County","Tennessee","all","total","hawpac",NA
"47165","Sumner County","Tennessee","male","total","hawpac",NA
"47165","Sumner County","Tennessee","male","hs","hawpac",NA
"47165","Sumner County","Tennessee","male","somecollege","hawpac",NA
"47165","Sumner County","Tennessee","male","associate","hawpac",NA
"47165","Sumner County","Tennessee","male","bachelor","hawpac",NA
"47165","Sumner County","Tennessee","male","gradprof","hawpac",NA
"47165","Sumner County","Tennessee","female","total","hawpac",NA
"47165","Sumner County","Tennessee","female","hs","hawpac",NA
"47165","Sumner County","Tennessee","female","somecollege","hawpac",NA
"47165","Sumner County","Tennessee","female","associate","hawpac",NA
"47165","Sumner County","Tennessee","female","bachelor","hawpac",NA
"47165","Sumner County","Tennessee","female","gradprof","hawpac",NA
"47165","Sumner County","Tennessee","all","total","others",NA
"47165","Sumner County","Tennessee","male","total","others",NA
"47165","Sumner County","Tennessee","male","hs","others",NA
"47165","Sumner County","Tennessee","male","somecollege","others",NA
"47165","Sumner County","Tennessee","male","associate","others",NA
"47165","Sumner County","Tennessee","male","bachelor","others",NA
"47165","Sumner County","Tennessee","male","gradprof","others",NA
"47165","Sumner County","Tennessee","female","total","others",NA
"47165","Sumner County","Tennessee","female","hs","others",NA
"47165","Sumner County","Tennessee","female","somecollege","others",NA
"47165","Sumner County","Tennessee","female","associate","others",NA
"47165","Sumner County","Tennessee","female","bachelor","others",NA
"47165","Sumner County","Tennessee","female","gradprof","others",NA
"47165","Sumner County","Tennessee","all","total","twoormore",NA
"47165","Sumner County","Tennessee","male","total","twoormore",NA
"47165","Sumner County","Tennessee","male","hs","twoormore",NA
"47165","Sumner County","Tennessee","male","somecollege","twoormore",NA
